ID,Jurisdiction,Title,Link,Category,Introduction Date
VA-20261-HB1307,Virginia,"Mortgage lenders and brokers; criminal history records check.","https://lis.virginia.gov/bill-details/20261/HB1307",Bill,2026-01-16
VA-20261-HB1308,Virginia,"Virginia Public Procurement Act; adds to definition of professional services.","https://lis.virginia.gov/bill-details/20261/HB1308",Bill,2026-01-16
VA-20261-HB1309,Virginia,"Consumer finance companies; additional charges.","https://lis.virginia.gov/bill-details/20261/HB1309",Bill,2026-01-16
VA-20261-HB1310,Virginia,"Federal changes to graduate & prof. student loan prog. on in-state students; SCHEV to study impact.","https://lis.virginia.gov/bill-details/20261/HB1310",Bill,2026-01-16
VA-20261-HB1311,Virginia,"Employees of state government; personal interest in certain contracts prohibited.","https://lis.virginia.gov/bill-details/20261/HB1311",Bill,2026-01-16
VA-20261-HB1312,Virginia,"Virginia student tuition and mandatory fees; two-year freeze.","https://lis.virginia.gov/bill-details/20261/HB1312",Bill,2026-01-16
VA-20261-HB1313,Virginia,"Workers' compensation; law-enforcement officers and firefighters, post-traumatic stress disorder.","https://lis.virginia.gov/bill-details/20261/HB1313",Bill,2026-01-16
VA-20261-HB1314,Virginia,"Civil action for deprivation of rights; liability of persons acting under color of law.","https://lis.virginia.gov/bill-details/20261/HB1314",Bill,2026-01-16
VA-20261-HB1315,Virginia,"Fire marshals; authority.","https://lis.virginia.gov/bill-details/20261/HB1315",Bill,2026-01-16
VA-20261-HB1316,Virginia,"Removal of clutter; cutting of grass; agricultural use exemption; Planning District 19.","https://lis.virginia.gov/bill-details/20261/HB1316",Bill,2026-01-16
VA-20261-HB1317,Virginia,"Line of Duty Act; payments to beneficiaries.","https://lis.virginia.gov/bill-details/20261/HB1317",Bill,2026-01-16
VA-20261-HB1318,Virginia,"Hospitals; emergency department physicians.","https://lis.virginia.gov/bill-details/20261/HB1318",Bill,2026-01-16
VA-20261-HB1319,Virginia,"Unemployment benefits; maximum duration.","https://lis.virginia.gov/bill-details/20261/HB1319",Bill,2026-01-16
VA-20261-HB1320,Virginia,"Unemployment benefits; increase weekly benefit amount.","https://lis.virginia.gov/bill-details/20261/HB1320",Bill,2026-01-16
VA-20261-HB1321,Virginia,"Primaries; abstract of votes, law-enforcement officer to obtain returns not forwarded.","https://lis.virginia.gov/bill-details/20261/HB1321",Bill,2026-01-16
VA-20261-HB1322,Virginia,"Sheriff Javier J. Smith Memorial Bridge; designates bridge on St. Route 106 in Charles City County.","https://lis.virginia.gov/bill-details/20261/HB1322",Bill,2026-01-16
VA-20261-HB1323,Virginia,"Public school accountability system and performance framework; revisions and amendments required.","https://lis.virginia.gov/bill-details/20261/HB1323",Bill,2026-01-16
VA-20261-HB1324,Virginia,"Farm Equipment Right to Repair Act; penalties, civil action.","https://lis.virginia.gov/bill-details/20261/HB1324",Bill,2026-01-16
VA-20261-HB1325,Virginia,"Manufactured Home Lot Rental Act; landlord obligations.","https://lis.virginia.gov/bill-details/20261/HB1325",Bill,2026-01-16
VA-20261-HB1326,Virginia,"Geriatric prisoners; conditional release, Parole Board shall promulgate regulations.","https://lis.virginia.gov/bill-details/20261/HB1326",Bill,2026-01-16
VA-20261-HB1327,Virginia,"Fictive kin; definition.","https://lis.virginia.gov/bill-details/20261/HB1327",Bill,2026-01-16
VA-20261-HB1328,Virginia,"Virginia Beach, City of; amending charter, certain land use approvals.","https://lis.virginia.gov/bill-details/20261/HB1328",Bill,2026-01-16
VA-20261-HB1329,Virginia,"Local correctional facilities; reimbursements for housing convicted state felons.","https://lis.virginia.gov/bill-details/20261/HB1329",Bill,2026-01-18
VA-20261-HB1330,Virginia,"Speed safety cameras, pedestrian crossing violation monitoring systems, etc.; violation enforcement.","https://lis.virginia.gov/bill-details/20261/HB1330",Bill,2026-01-18
VA-20261-HB1331,Virginia,"School division accessibility challenges and barriers; summary and plan, report.","https://lis.virginia.gov/bill-details/20261/HB1331",Bill,2026-01-18
VA-20261-HB1332,Virginia,"Regional Care Compacts Pilot Program; established, report.","https://lis.virginia.gov/bill-details/20261/HB1332",Bill,2026-01-18
VA-20261-HB1333,Virginia,"Paid firefighters; hours of work.","https://lis.virginia.gov/bill-details/20261/HB1333",Bill,2026-01-19
VA-20261-HB1334,Virginia,"Militia state active duty; cyber-related support.","https://lis.virginia.gov/bill-details/20261/HB1334",Bill,2026-01-19
VA-20261-HB1335,Virginia,"Fraudulent insurance acts; civil penalty.","https://lis.virginia.gov/bill-details/20261/HB1335",Bill,2026-01-19
VA-20261-HB1336,Virginia,"Three-unit service dog team; definition.","https://lis.virginia.gov/bill-details/20261/HB1336",Bill,2026-01-19
VA-20261-HB1337,Virginia,"State Health Services Plan Task Force; designated areas of state in need of additional project.","https://lis.virginia.gov/bill-details/20261/HB1337",Bill,2026-01-19
VA-20261-HB1338,Virginia,"Health insurance; coverage for the treatment of acquired brain injury required.","https://lis.virginia.gov/bill-details/20261/HB1338",Bill,2026-01-19
VA-20261-HB1339,Virginia,"License plates, special; issuance for members of Virginia REALTORS.","https://lis.virginia.gov/bill-details/20261/HB1339",Bill,2026-01-19
VA-20261-HB1340,Virginia,"Virginia Electric Vehicle Grant Fund and Program; amends fund and program.","https://lis.virginia.gov/bill-details/20261/HB1340",Bill,2026-01-19
VA-20261-HB1341,Virginia,"Fairfax, City of; amending charter, financial powers.","https://lis.virginia.gov/bill-details/20261/HB1341",Bill,2026-01-19
VA-20261-HB1342,Virginia,"Fairfax, City of; amending charter, elections, compensation for members of boards or commissions.","https://lis.virginia.gov/bill-details/20261/HB1342",Bill,2026-01-19
VA-20261-HB1343,Virginia,"Alcoholic beverage control; banquet license, municipality or nonprofit organization.","https://lis.virginia.gov/bill-details/20261/HB1343",Bill,2026-01-19
VA-20261-HB1344,Virginia,"License plates, special; repeals issuance for Sons of Confederate Veterans and Robert E. Lee.","https://lis.virginia.gov/bill-details/20261/HB1344",Bill,2026-01-19
VA-20261-HB1345,Virginia,"Public schools; industry-recognized uniform inspection and evaluation of indoor air quality.","https://lis.virginia.gov/bill-details/20261/HB1345",Bill,2026-01-19
VA-20261-HB1346,Virginia,"Noncustodial Parent Employment and Child Support Pilot Program; created, report, sunset.","https://lis.virginia.gov/bill-details/20261/HB1346",Bill,2026-01-19
VA-20261-HB1347,Virginia,"Psilocybin; Board of Pharmacy to reschedule upon federal scheduling changes.","https://lis.virginia.gov/bill-details/20261/HB1347",Bill,2026-01-19
VA-20261-HB1348,Virginia,"Campaign finance; large pre-election contributions report, election day reporting requirement.","https://lis.virginia.gov/bill-details/20261/HB1348",Bill,2026-01-19
VA-20261-HB1349,Virginia,"Compression release engine brakes; localities to regulate use.","https://lis.virginia.gov/bill-details/20261/HB1349",Bill,2026-01-19
VA-20261-HB1350,Virginia,"Virginia Erosion and Sediment Control Program; assessment for violations, etc., civil penalties.","https://lis.virginia.gov/bill-details/20261/HB1350",Bill,2026-01-19
VA-20261-HB1351,Virginia,"Income tax, state; subtraction for retirement income of certain federal employees.","https://lis.virginia.gov/bill-details/20261/HB1351",Bill,2026-01-19
VA-20261-HB1352,Virginia,"Driver education; dangers of reckless driving, including driving at excessive speeds.","https://lis.virginia.gov/bill-details/20261/HB1352",Bill,2026-01-19
VA-20261-HB1353,Virginia,"Statewide maternal health safety initiative; Commissioner of Health, et al., to evaluate, report.","https://lis.virginia.gov/bill-details/20261/HB1353",Bill,2026-01-19
VA-20261-HB1354,Virginia,"Tuition Assistance Grant Program; eligible institutions.","https://lis.virginia.gov/bill-details/20261/HB1354",Bill,2026-01-19
VA-20261-HB1355,Virginia,"Labor and employment; payment of wages, definition.","https://lis.virginia.gov/bill-details/20261/HB1355",Bill,2026-01-19
VA-20261-HB1356,Virginia,"Precipitation design standards; non-stationary precipitation, climate-adjusted rainfall.","https://lis.virginia.gov/bill-details/20261/HB1356",Bill,2026-01-19
VA-20261-HB1357,Virginia,"Nursing facilities; comprehensive study of quality of care, etc., and operational practices.","https://lis.virginia.gov/bill-details/20261/HB1357",Bill,2026-01-19
VA-20261-HB1358,Virginia,"Real property tax; special assessment on basis of use, notice requirements.","https://lis.virginia.gov/bill-details/20261/HB1358",Bill,2026-01-19
VA-20261-HB1359,Virginia,"Firearms; purchase requirements, penalties.","https://lis.virginia.gov/bill-details/20261/HB1359",Bill,2026-01-19
VA-20261-HB1360,Virginia,"Investor-owned electric utilities; requirements in fuel factor proceedings conducted with SCC.","https://lis.virginia.gov/bill-details/20261/HB1360",Bill,2026-01-19
VA-20261-HB1361,Virginia,"Virginia Residential Landlord & Tenant Act; civil action for unlawful detainer, termination notice.","https://lis.virginia.gov/bill-details/20261/HB1361",Bill,2026-01-20
VA-20261-HB1362,Virginia,"Retail Sales and Use Tax; sales through vending machines.","https://lis.virginia.gov/bill-details/20261/HB1362",Bill,2026-01-20
VA-20261-HB1363,Virginia,"Family abuse protective orders; conditions imposed upon issuance.","https://lis.virginia.gov/bill-details/20261/HB1363",Bill,2026-01-20
VA-20261-HB1364,Virginia,"Employment discrimination against members of the General Assembly; prohibition, penalty.","https://lis.virginia.gov/bill-details/20261/HB1364",Bill,2026-01-20
VA-20261-HB1365,Virginia,"Fishing license requirements; free fishing days.","https://lis.virginia.gov/bill-details/20261/HB1365",Bill,2026-01-20
VA-20261-HB1366,Virginia,"Local boards & departments; DSS to create corrective action plans & assumption of temporary control.","https://lis.virginia.gov/bill-details/20261/HB1366",Bill,2026-01-20
VA-20261-HB1367,Virginia,"English language learner students; expenditures, annual data collection, report.","https://lis.virginia.gov/bill-details/20261/HB1367",Bill,2026-01-20
VA-20261-HB1368,Virginia,"Consumer Data Protection Act; individual action for damages or penalty, social media platforms.","https://lis.virginia.gov/bill-details/20261/HB1368",Bill,2026-01-20
VA-20261-HB1369,Virginia,"State agency admin. of fed. funds; eligibility determination exemption for nonprofit organizations.","https://lis.virginia.gov/bill-details/20261/HB1369",Bill,2026-01-20
VA-20261-HB1370,Virginia,"Service providers; regulations for providers to individuals with developmental disabilities.","https://lis.virginia.gov/bill-details/20261/HB1370",Bill,2026-01-20
VA-20261-HB1371,Virginia,"License plates, special; issuance to supporters of Quail Forever bearing legend QUAIL FOREVER.","https://lis.virginia.gov/bill-details/20261/HB1371",Bill,2026-01-20
VA-20261-HB1372,Virginia,"Solar energy facilities; prevailing wage & apprenticeship requirements, state & local tax exemption.","https://lis.virginia.gov/bill-details/20261/HB1372",Bill,2026-01-20
VA-20261-HB1373,Virginia,"Regional special ed.; DOE to assess enhancements & strategies to maximize use of funds for students.","https://lis.virginia.gov/bill-details/20261/HB1373",Bill,2026-01-20
VA-20261-HB1374,Virginia,"Virginia Military Institute; board of visitors, membership.","https://lis.virginia.gov/bill-details/20261/HB1374",Bill,2026-01-20
VA-20261-HB1375,Virginia,"Pesticides; manufacture, distribution, use, or sale of paraquat prohibited.","https://lis.virginia.gov/bill-details/20261/HB1375",Bill,2026-01-21
VA-20261-HB1376,Virginia,"Urban Public-Private Partnership Redevelopment Fund; funding requirements, report.","https://lis.virginia.gov/bill-details/20261/HB1376",Bill,2026-01-21
VA-20261-HB1377,Virginia,"VMI; Bd. of Visitors to examine higher education at the Institute.","https://lis.virginia.gov/bill-details/20261/HB1377",Bill,2026-01-21
VA-20261-HB1378,Virginia,"Community Colleges, State Board for; acquisition and improvement of certain property.","https://lis.virginia.gov/bill-details/20261/HB1378",Bill,2026-01-21
VA-20261-HB1379,Virginia,"Electric utilities; interconnection service standards, high-demand customers.","https://lis.virginia.gov/bill-details/20261/HB1379",Bill,2026-01-21
VA-20261-HB1380,Virginia,"Individuals with developmental disabilities; providers to conduct emergency medical drills, etc.","https://lis.virginia.gov/bill-details/20261/HB1380",Bill,2026-01-21
VA-20261-HB1381,Virginia,"Bioslurry; prohibiting injection in wells in a groundwater management area.","https://lis.virginia.gov/bill-details/20261/HB1381",Bill,2026-01-21
VA-20261-HB1382,Virginia,"Members of U.S. Armed Forces, etc.; domicile & residential requirements for annulment, etc.","https://lis.virginia.gov/bill-details/20261/HB1382",Bill,2026-01-21
VA-20261-HB1383,Virginia,"Technical prof. license; curriculum & instruction coursework, comprehensive community colleges.","https://lis.virginia.gov/bill-details/20261/HB1383",Bill,2026-01-21
VA-20261-HB1384,Virginia,"Constitutional amendment; gen. approp. act, reapportionment, redistricting congressional districts.","https://lis.virginia.gov/bill-details/20261/HB1384",Bill,2026-01-21
VA-20261-HB1385,Virginia,"Higher educational institutions, public; membership of governing boards.","https://lis.virginia.gov/bill-details/20261/HB1385",Bill,2026-01-21
VA-20261-HB1386,Virginia,"Motor Vehicle Transaction Recovery Fund; recovery for breach of extended service contracts.","https://lis.virginia.gov/bill-details/20261/HB1386",Bill,2026-01-21
VA-20261-HB1387,Virginia,"Teaching licenses; automatic revocation upon certain convictions.","https://lis.virginia.gov/bill-details/20261/HB1387",Bill,2026-01-21
VA-20261-HB1388,Virginia,"Police chiefs; creates independent protections and procedures.","https://lis.virginia.gov/bill-details/20261/HB1388",Bill,2026-01-21
VA-20261-HB1389,Virginia,"Health insurance; coverage for standard fertility preservation procedures.","https://lis.virginia.gov/bill-details/20261/HB1389",Bill,2026-01-21
